On_date,Open_double,High_double,Low_double,Close_double
2022-01-21,59039.37,59329.63,58620.93,59037.18
2022-01-24,59023.97,59023.97,56984.01,57491.51
2022-01-25,57158.63,57966.93,56409.63,57858.15
2022-01-27,57317.38,57508.61,56439.36,57276.94
2022-01-28,57795.11,58084.33,57119.28,57200.23
2022-01-31,57845.91,58257.63,57746.15,58014.17
2022-02-01,58672.86,59032.2,57737.66,58862.57
2022-02-02,59293.44,59618.51,59193.05,59558.33
2022-02-03,59528.16,59557.87,58653.94,58788.02
2022-02-04,58918.65,58943.62,58446.95,58644.82
2022-02-07,58549.67,58707.76,57299.05,57621.19
2022-02-08,57799.67,57925.82,57058.77,57808.58
2022-02-09,58163.01,58507.61,58105.18,58465.97
2022-02-10,58810.53,59060.24,58332.28,58926.03
2022-02-11,58447.15,58447.15,57914.1,58152.92
2022-02-14,56720.32,57191.91,56295.7,56405.84
2022-02-15,56731.56,58211.38,56438.47,58142.05
2022-02-16,58310.68,58569.22,57780.28,57996.68
2022-02-17,58217.69,58346,57635.43,57892.01
2022-02-18,57488.39,58175.35,57488.39,57832.97
2022-02-21,57551.65,58141.96,57167.02,57683.59
2022-02-22,56438.64,57505.85,56394.85,57300.68
2022-02-23,57632.94,57733.37,57109.24,57232.06
2022-02-24,55418.45,55996.09,54383.2,54529.91
2022-02-25,55321.72,56183.7,55299.28,55858.52
2022-02-28,55329.46,56324.54,54833.5,56247.28
2022-03-02,55629.3,55755.09,55020.1,55468.9
2022-03-03,55921.44,55996.62,54931.48,55102.68
2022-03-04,54653.59,55013.27,53887.72,54333.81
2022-03-07,53172.51,53203.87,52367.1,52842.75
2022-03-08,52430.06,53484.26,52260.82,53424.09
2022-03-09,53793.99,54893.73,53367.52,54647.33
2022-03-10,56242.47,56242.47,54982.82,55464.39
2022-03-11,55218.78,55833.95,55049.95,55550.3
2022-03-14,55614.4,56545.83,55556.47,56486.02
2022-03-15,56663.87,56720.6,55418.95,55776.85
2022-03-16,56555.33,56860.89,56389.26,56816.65
2022-03-17,57620.28,58095.84,57518.06,57863.93
2022-03-21,58030.41,58127.95,57229.08,57292.49
2022-03-22,57297.57,58052.87,56930.3,57989.3
2022-03-23,58198.64,58416.56,57568.59,57684.82
2022-03-24,57190.05,57827.99,57138.51,57595.68
2022-03-25,57801.72,57845.37,57100.24,57362.2
2022-03-28,57472.72,57638.34,56825.09,57593.49
2022-03-29,57814.76,58001.53,57639.35,57943.65
2022-03-30,58362.85,58727.78,58176,58683.99
2022-03-31,58779.71,58890.92,58485.79,58568.51
2022-04-01,58530.73,59396.62,58450.04,59276.69
2022-04-04,59764.13,60845.1,59760.22,60611.74
2022-04-05,60786.07,60786.07,60067.18,60176.5
2022-04-06,59815.71,59941.57,59509.84,59610.41
2022-04-07,59402.61,59504.92,58977.35,59034.95
2022-04-08,59256.97,59654.44,58876.36,59447.18
2022-04-11,59333.18,59355.76,58894.4,58964.57
2022-04-12,58743.5,58794.78,58298.57,58576.37
2022-04-13,58910.74,59003.82,58291.23,58338.93
2022-04-18,57338.58,57420.8,56842.39,57166.74
2022-04-19,57381.77,57464.08,56009.07,56463.15
2022-04-20,56741.43,57216.51,56521.33,57037.5
2022-04-21,57458.6,57991.53,57311.86,57911.68
2022-04-22,57531.95,57689.86,57134.72,57197.15
2022-04-25,56757.64,56875.65,56356.87,56579.89
2022-04-26,57066.24,57442.24,56904.51,57356.61
2022-04-27,56983.68,57079.03,56584.04,56819.39
2022-04-28,57296.31,57790.85,56936.94,57521.06
2022-04-29,57817.51,57975.48,56902.3,57060.87
2022-05-02,56429.45,57054.23,56412.62,56975.99
2022-05-04,57124.91,57184.21,55501.6,55669.03
2022-05-05,56255.07,56566.8,55613.82,55702.23
2022-05-06,54928.29,55070.12,54586.75,54835.58
2022-05-09,54188.21,54795.47,53918.02,54470.67
2022-05-10,54309.31,54857.02,54226.33,54364.85
2022-05-11,54544.91,54598.55,53519.3,54088.39
2022-05-12,53608.35,53632.55,52702.3,52930.31
2022-05-13,53565.74,53785.71,52654.89,52793.62
2022-05-16,52946.32,53428.28,52632.48,52973.84
2022-05-17,53285.19,54399.42,53176.02,54318.47
2022-05-18,54554.89,54786,54130.89,54208.53
2022-05-19,53070.3,53356.04,52669.51,52792.23
2022-05-20,53513.97,54396.43,53403.29,54326.39
2022-05-23,54459.95,54931.3,54191.55,54288.61
2022-05-24,54307.56,54524.37,53886.28,54052.61
2022-05-25,54254.07,54379.59,53683.16,53749.26
2022-05-26,53950.84,54346.22,53425.25,54252.53
2022-05-27,54671.5,54936.63,54449.34,54884.66
2022-05-30,55507.75,56082.65,55466.3,55925.74
2022-05-31,55622.01,55925.62,55369.14,55566.41
2022-06-01,55588.27,55791.49,55091.43,55381.17
2022-06-02,55382.44,55891.92,55135.11,55818.11
2022-06-03,56245.6,56432.65,55719.36,55769.23
2022-06-06,55610.64,55832.28,55295.74,55675.32
2022-06-07,55373.18,55387.77,54882.41,55107.34
2022-06-08,55345.51,55423.97,54683.3,54892.49
2022-06-09,54514.17,55366.84,54507.41,55320.28
2022-06-10,54760.25,54780.78,54205.99,54303.44
2022-06-13,53184.61,53207.54,52527.08,52846.7
2022-06-14,52495.94,53095.32,52459.48,52693.57
2022-06-15,52650.41,52867.73,52493.36,52541.39
2022-06-16,53018.91,53142.5,51425.48,51495.79
2022-06-17,51181.99,51652.83,50921.22,51360.42
2022-06-20,51470.03,51714.61,51062.93,51597.84
2022-06-21,51897.6,52799.4,51808.76,52532.07
2022-06-22,52186.36,52272.85,51739.98,51822.53
2022-06-23,51972.75,52516.79,51632.85,52265.72
2022-06-24,52654.24,52909.87,52447.25,52727.98
2022-06-27,53468.89,53509.5,53120.79,53161.28
2022-06-28,52846.26,53301.4,52771.53,53177.45
2022-06-29,52623.15,53244.84,52612.68,53026.97
2022-06-30,52897.16,53377.54,52883.25,53018.94
2022-07-01,52863.34,53053.04,52094.25,52907.93
2022-07-04,52851.67,53301.99,52674.81,53234.77
2022-07-05,53501.21,53865.93,53054.3,53134.35
2022-07-06,53170.7,53819.31,53143.28,53750.97
2022-07-07,54146.68,54254.79,53927.26,54178.46
2022-07-08,54574.43,54627.14,54278.77,54481.84
2022-07-11,54248.6,54527.9,54090.53,54395.23
2022-07-12,54219.78,54236.49,53824.97,53886.61
2022-07-13,54210.1,54211.22,53455.26,53514.15
2022-07-14,53688.62,53861.28,53163.77,53416.15
2022-07-15,53637.88,53811.37,53361.62,53760.78
2022-07-18,54069.3,54556.66,54034.97,54521.15
2022-07-19,54251.88,54817.52,54232.82,54767.62
2022-07-20,55486.12,55630.26,55298.23,55397.53
2022-07-21,55391.93,55738.49,55270.75,55681.95
2022-07-22,55800.84,56186.05,55685.45,56072.23
2022-07-25,55877.5,56018.09,55537.08,55766.22
2022-07-26,55834.38,55834.38,55203.43,55268.49
2022-07-27,55258.29,55853.09,55157.99,55816.32
2022-07-28,56267.55,56914.22,56236.45,56857.79
2022-07-29,57258.13,57619.27,57104.81,57570.25
2022-08-01,57823.1,58170.67,57540.36,58115.5
2022-08-02,58049.02,58328.41,57744.7,58136.36
2022-08-03,58174.11,58415.63,57788.78,58350.53
2022-08-04,58571.28,58712.66,57577.05,58298.8
2022-08-05,58421.04,58649.19,58244.86,58387.93
2022-08-08,58417.71,58934.9,58266.65,58853.07
2022-08-10,58977.34,58984.32,58583.36,58817.29
2022-08-11,59320.45,59484.99,59251.14,59332.6
2022-08-12,59235.98,59538.08,59113.01,59462.78
2022-08-16,59675.12,59923.03,59673.96,59842.21
2022-08-17,59938.05,60323.25,59857.8,60260.13
2022-08-18,60080.19,60341.41,59946.44,60298
2022-08-19,60351.23,60411.2,59474.57,59646.15
2022-08-22,59361.08,59402.5,58705.11,58773.87
2022-08-23,58205.97,59199.11,58172.48,59031.3
2022-08-24,58853.32,59170.87,58760.09,59085.43
2022-08-25,59315.98,59484.35,58666.41,58774.72
2022-08-26,59050.67,59321.65,58722.69,58833.87
2022-08-29,57367.47,58208.3,57367.47,57972.62
2022-08-30,58259.85,59599.78,58245.49,59537.07
2022-09-01,58710.53,59309.79,58522.57,58766.59
